area_code,area,item_code,item,element,year,unit,value,_source,_domain
'328,Guyana,2658,"Beverages, Alcoholic",Food supply quantity (kg/capita/yr),2010,kg/cap,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply quantity (kg/capita/yr),2011,kg/cap,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply quantity (kg/capita/yr),2012,kg/cap,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply quantity (kg/capita/yr),2013,kg/cap,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply quantity (kg/capita/yr),2014,kg/cap,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply quantity (kg/capita/yr),2015,kg/cap,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply quantity (kg/capita/yr),2016,kg/cap,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply quantity (kg/capita/yr),2017,kg/cap,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply quantity (kg/capita/yr),2018,kg/cap,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply quantity (kg/capita/yr),2019,kg/cap,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply quantity (kg/capita/yr),2020,kg/cap,0.0,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply quantity (kg/capita/yr),2021,kg/cap,0.12,bulk,FBS_BULK
'328,Guyana,2658,"Beverages, Alcoholic",Food supply quantity (kg/capita/yr),2022,kg/cap,0.37,bulk,FBS_BULK
'328,Guyana,2657,"Beverages, Fermented",Food supply (kcal/capita/day),2010,kcal/cap/d,0.0,bulk,FBS_BULK
